game_date,home_team,away_team,home_win_prob,ml_pred,actual_win,ml_correct,predicted_total,actual_total,ou_error,home_covers_prob,rl_pred,actual_rl,rl_correct
2024-08-04,NYY,TOR,0.5893,1,1,1,9.38,7.0,2.38,0.5391,1,0,0
2024-08-05,MIA,CIN,0.407,0,0,1,8.0,13.0,-5.0,0.2222,0,0,1
2024-08-05,WSH,SF,0.5829,1,0,0,9.73,5.0,4.73,0.2222,0,0,1
2024-08-05,TEX,HOU,0.541,1,1,1,8.78,7.0,1.78,0.361,0,0,1
2024-08-05,CHC,MIN,0.5829,1,0,0,10.59,3.0,7.59,0.5391,1,0,0
2024-08-05,KC,BOS,0.5829,1,0,0,8.52,14.0,-5.48,0.361,0,0,1
2024-08-05,OAK,CWS,0.5829,1,1,1,9.85,6.0,3.85,0.4483,0,1,0
2024-08-05,CLE,AZ,0.5829,1,0,0,9.42,13.0,-3.58,0.2857,0,0,1
2024-08-05,LAD,PHI,0.407,0,1,0,7.99,8.0,-0.01,0.361,0,1,0
2024-08-05,STL,NYM,0.407,0,0,1,8.31,6.0,2.31,0.2857,0,0,1
2024-08-05,STL,NYM,0.5426,1,0,0,8.68,,,0.361,0,0,1
2024-08-06,COL,NYM,0.407,0,1,0,12.7,9.0,3.7,0.2927,0,1,0
2024-08-06,LAD,PHI,0.407,0,0,1,8.28,8.0,0.28,0.2927,0,0,1
2024-08-06,OAK,CWS,0.3621,0,0,1,10.85,6.0,4.85,0.361,0,0,1
2024-08-06,SEA,DET,0.5829,1,0,0,6.88,6.0,0.88,0.361,0,0,1
2024-08-06,KC,BOS,0.5426,1,0,0,7.7,11.0,-3.3,0.361,0,0,1
2024-08-06,CHC,MIN,0.5829,1,1,1,7.37,10.0,-2.63,0.5391,1,1,1
2024-08-06,TEX,HOU,0.3529,0,0,1,10.86,6.0,4.86,0.2222,0,0,1
2024-08-06,STL,TB,0.4875,0,1,0,9.18,7.0,2.18,0.361,0,0,1
2024-08-06,ATL,MIL,0.4875,0,0,1,10.08,10.0,0.08,0.361,0,0,1
2024-08-06,WSH,SF,0.5829,1,1,1,9.48,16.0,-6.52,0.361,0,1,0
2024-08-06,MIA,CIN,0.4875,0,0,1,8.94,10.0,-1.06,0.2857,0,0,1
2024-08-06,PIT,SD,0.5419,1,0,0,8.83,6.0,2.83,0.2222,0,0,1
2024-08-06,TOR,BAL,0.407,0,1,0,8.3,7.0,1.3,0.2927,0,1,0
2024-08-07,TEX,HOU,0.407,0,0,1,8.92,10.0,-1.08,0.2857,0,0,1
2024-08-07,NYY,LAA,0.7255,1,1,1,9.13,7.0,2.13,0.5391,1,1,1
2024-08-07,OAK,CWS,0.5829,1,1,1,7.78,5.0,2.78,0.2857,0,0,1
2024-08-07,NYY,LAA,0.407,0,0,1,11.66,10.0,1.66,0.361,0,0,1
2024-08-07,PIT,SD,0.5829,1,0,0,9.64,17.0,-7.36,0.2222,0,0,1
2024-08-07,MIA,CIN,0.541,1,1,1,8.23,10.0,-1.77,0.28,0,1,0
2024-08-07,WSH,SF,0.5829,1,0,0,8.88,11.0,-2.12,0.361,0,0,1
2024-08-07,CHC,MIN,0.541,1,1,1,7.59,10.0,-2.41,0.361,0,1,0
2024-08-07,CLE,AZ,0.5893,1,0,0,8.83,,,0.4082,0,0,1
2024-08-07,CLE,AZ,0.5829,1,0,0,8.13,10.0,-1.87,0.5391,1,0,0
2024-08-07,NYY,LAA,0.7255,1,0,0,9.13,,,0.5391,1,0,0
2024-08-07,TOR,BAL,0.5829,1,0,0,7.88,10.0,-2.12,0.4082,0,0,1
2024-08-07,STL,TB,0.5829,1,1,1,8.19,7.0,1.19,0.361,0,1,0
2024-08-07,KC,BOS,0.5426,1,1,1,8.37,12.0,-3.63,0.361,0,1,0
2024-08-07,COL,NYM,0.541,1,0,0,13.05,8.0,5.05,0.361,0,0,1
2024-08-07,SEA,DET,0.407,0,0,1,6.55,8.0,-1.45,0.361,0,0,1
2024-08-07,LAD,PHI,0.5829,1,0,0,9.03,13.0,-3.97,0.5391,1,0,0
2024-08-07,CLE,AZ,0.5829,1,0,0,10.19,8.0,2.19,0.361,0,0,1
2024-08-07,ATL,MIL,0.7255,1,0,0,6.65,13.0,-6.35,0.5391,1,0,0
2024-08-08,MIA,CIN,0.407,0,0,1,8.93,14.0,-5.07,0.2105,0,0,1
2024-08-08,AZ,PHI,0.541,1,0,0,10.58,10.0,0.58,0.2857,0,0,1
2024-08-08,STL,TB,0.4875,0,0,1,9.04,10.0,-0.96,0.361,0,0,1
2024-08-08,TOR,BAL,0.541,1,1,1,9.04,13.0,-3.96,0.361,0,0,1
2024-08-08,NYY,LAA,0.5829,1,0,0,8.46,13.0,-4.54,0.4483,0,0,1
2024-08-08,COL,NYM,0.407,0,0,1,10.93,10.0,0.93,0.361,0,0,1
2024-08-08,PIT,SD,0.5829,1,0,0,9.22,13.0,-3.78,0.361,0,0,1
2024-08-08,SEA,DET,0.5829,1,1,1,7.1,7.0,0.1,0.361,0,0,1
2024-08-08,WSH,SF,0.4915,0,0,1,10.65,14.0,-3.35,0.4082,0,0,1
2024-08-08,ATL,MIL,0.5829,1,0,0,9.15,23.0,-13.85,0.4082,0,0,1
2024-08-09,SEA,NYM,0.5893,1,1,1,6.12,6.0,0.12,0.5391,1,1,1
2024-08-09,LAD,PIT,0.5829,1,1,1,8.2,14.0,-5.8,0.6,1,1,1
2024-08-09,AZ,PHI,0.407,0,1,0,7.23,5.0,2.23,0.2105,0,0,1
2024-08-09,COL,ATL,0.3621,0,1,0,11.4,11.0,0.4,0.2105,0,0,1
2024-08-09,MIL,CIN,0.5829,1,1,1,10.36,11.0,-0.64,0.4082,0,1,0
2024-08-09,CWS,CHC,0.4875,0,0,1,5.97,13.0,-7.03,0.361,0,0,1
2024-08-09,KC,STL,0.5829,1,0,0,7.68,13.0,-5.32,0.361,0,0,1
2024-08-09,MIA,SD,0.4875,0,0,1,9.82,8.0,1.82,0.361,0,0,1
2024-08-09,BOS,HOU,0.4915,0,0,1,9.21,12.0,-2.79,0.361,0,0,1
2024-08-09,SF,DET,0.4875,0,1,0,8.22,5.0,3.22,0.361,0,0,1
2024-08-09,TB,BAL,0.5829,1,0,0,6.93,5.0,1.93,0.361,0,0,1
2024-08-09,WSH,LAA,0.5829,1,1,1,9.29,5.0,4.29,0.361,0,0,1
2024-08-09,MIN,CLE,0.0,0,1,0,9.38,9.0,0.38,0.0833,0,1,0
2024-08-09,MIN,CLE,0.5426,1,1,1,8.93,6.0,2.93,0.361,0,1,0
2024-08-09,MIN,CLE,0.5829,1,0,0,8.82,,,0.2927,0,0,1
2024-08-09,TOR,OAK,0.5829,1,1,1,7.91,4.0,3.91,0.4082,0,1,0
2024-08-10,SEA,NYM,0.5829,1,1,1,7.01,4.0,3.01,0.361,0,1,0
2024-08-10,LAD,PIT,0.5829,1,1,1,5.45,5.0,0.45,0.361,0,1,0
2024-08-10,COL,ATL,0.3529,0,0,1,9.3,19.0,-9.7,0.28,0,0,1
2024-08-10,AZ,PHI,0.4875,0,1,0,8.76,12.0,-3.24,0.361,0,1,0
2024-08-10,CWS,CHC,0.4875,0,0,1,8.45,4.0,4.45,0.2105,0,0,1
2024-08-10,TB,BAL,0.5426,1,0,0,7.14,12.0,-4.86,0.2105,0,0,1
2024-08-10,MIL,CIN,0.5829,1,1,1,7.54,1.0,6.54,0.5391,1,0,0
2024-08-10,MIN,CLE,0.5426,1,0,0,9.05,3.0,6.05,0.361,0,0,1
2024-08-10,KC,STL,0.5829,1,1,1,7.6,11.0,-3.4,0.4082,0,1,0
2024-08-10,WSH,LAA,0.5829,1,1,1,9.57,9.0,0.57,0.4082,0,0,1
2024-08-10,BOS,HOU,0.5829,1,0,0,9.23,9.0,0.23,0.4082,0,0,1
2024-08-10,SF,DET,0.5829,1,1,1,7.69,4.0,3.69,0.4082,0,1,0
2024-08-10,TOR,OAK,0.541,1,0,0,8.68,1.0,7.68,0.361,0,0,1
2024-08-10,NYY,TEX,0.5829,1,0,0,8.48,13.0,-4.52,0.5391,1,0,0
2024-08-10,NYY,TEX,0.5829,1,1,1,9.07,8.0,1.07,0.5391,1,1,1
2024-08-10,NYY,TEX,0.5829,1,0,0,8.57,,,0.5391,1,0,0
2024-08-10,MIA,SD,0.407,0,0,1,10.75,17.0,-6.25,0.28,0,0,1
2024-08-11,MIN,CLE,0.3621,0,0,1,8.97,8.0,0.97,0.2105,0,0,1
2024-08-11,AZ,PHI,0.4875,0,1,0,8.34,17.0,-8.66,0.361,0,1,0
2024-08-11,LAD,PIT,0.5829,1,1,1,7.72,11.0,-3.28,0.6,1,0,0
2024-08-11,SF,DET,0.541,1,0,0,8.77,9.0,-0.23,0.361,0,0,1
2024-08-11,COL,ATL,0.407,0,1,0,10.32,17.0,-6.68,0.361,0,0,1
2024-08-11,SEA,NYM,0.5829,1,1,1,6.88,13.0,-6.12,0.361,0,1,0
2024-08-11,MIL,CIN,0.5829,1,0,0,9.38,7.0,2.38,0.361,0,0,1
2024-08-11,MIA,SD,0.5426,1,1,1,8.8,13.0,-4.2,0.361,0,0,1
2024-08-11,WSH,LAA,0.5829,1,0,0,8.21,10.0,-1.79,0.467,0,0,1
2024-08-11,TOR,OAK,0.5829,1,0,0,9.31,12.0,-2.69,0.361,0,0,1
2024-08-11,NYY,TEX,0.5829,1,1,1,9.44,15.0,-5.56,0.5391,1,0,0
2024-08-11,BOS,HOU,0.5,1,0,0,8.57,12.0,-3.43,0.361,0,0,1
2024-08-11,TB,BAL,0.5829,1,1,1,8.05,3.0,5.05,0.361,0,0,1
2024-08-12,SF,ATL,0.541,1,0,0,5.74,1.0,4.74,0.2105,0,0,1
2024-08-12,AZ,COL,0.7255,1,1,1,6.99,9.0,-2.01,0.5391,1,0,0
2024-08-12,LAA,TOR,0.407,0,0,1,9.26,6.0,3.26,0.2105,0,0,1
2024-08-12,MIL,LAD,0.5829,1,0,0,9.17,7.0,2.17,0.361,0,0,1
2024-08-12,CWS,NYY,0.5829,1,1,1,8.98,14.0,-5.02,0.361,0,1,0
2024-08-12,MIN,KC,0.5426,1,1,1,8.93,11.0,-2.07,0.361,0,1,0
2024-08-12,BOS,TEX,0.5829,1,1,1,9.22,9.0,0.22,0.5391,1,0,0
2024-08-12,SD,PIT,0.5893,1,1,1,8.01,3.0,5.01,0.6,1,0,0
2024-08-12,CIN,STL,0.5829,1,1,1,7.65,7.0,0.65,0.4483,0,1,0
2024-08-12,CLE,CHC,0.5426,1,1,1,8.08,17.0,-8.92,0.4483,0,0,1
2024-08-12,TB,HOU,0.407,0,0,1,7.59,7.0,0.59,0.28,0,0,1
2024-08-13,SF,ATL,0.541,1,0,0,9.38,7.0,2.38,0.361,0,0,1
2024-08-13,SD,PIT,0.541,1,1,1,7.04,3.0,4.04,0.361,0,1,0
2024-08-13,AZ,COL,0.5829,1,1,1,8.97,7.0,1.97,0.361,0,0,1
2024-08-13,LAA,TOR,0.4875,0,0,1,8.29,7.0,1.29,0.2927,0,0,1
2024-08-13,MIL,LAD,0.5426,1,0,0,9.43,9.0,0.43,0.361,0,0,1
2024-08-13,CWS,NYY,0.541,1,0,0,9.03,5.0,4.03,0.361,0,0,1
2024-08-13,MIN,KC,0.3529,0,1,0,9.14,16.0,-6.86,0.0833,0,1,0
2024-08-13,BOS,TEX,0.5893,1,1,1,9.61,13.0,-3.39,0.5391,1,1,1
2024-08-13,NYM,OAK,0.5893,1,0,0,9.23,13.0,-3.77,0.5391,1,0,0
2024-08-13,PHI,MIA,0.3529,0,0,1,8.77,5.0,3.77,0.28,0,0,1
2024-08-13,CIN,STL,0.5829,1,1,1,7.65,5.0,2.65,0.361,0,1,0
2024-08-13,DET,SEA,0.7255,1,1,1,6.36,16.0,-9.64,0.5,1,1,1
2024-08-13,CLE,CHC,0.5829,1,1,1,8.18,3.0,5.18,0.361,0,0,1
2024-08-13,BAL,WSH,0.5829,1,0,0,9.6,12.0,-2.4,0.4082,0,0,1
2024-08-13,TB,HOU,0.5426,1,0,0,7.17,5.0,2.17,0.361,0,0,1
2024-08-14,BAL,WSH,0.5829,1,1,1,9.47,5.0,4.47,0.4483,0,1,0
2024-08-14,CLE,CHC,0.5829,1,1,1,8.3,7.0,1.3,0.361,0,1,0
2024-08-14,DET,SEA,0.5829,1,1,1,6.79,5.0,1.79,0.361,0,0,1
2024-08-14,CIN,STL,0.4915,0,1,0,9.3,11.0,-1.7,0.4082,0,1,0
2024-08-14,PHI,MIA,0.5829,1,1,1,8.89,14.0,-5.11,0.361,0,1,0
2024-08-14,BOS,TEX,0.7255,1,0,0,9.27,16.0,-6.73,0.6,1,0,0
2024-08-14,TB,HOU,0.5426,1,0,0,7.36,3.0,4.36,0.2927,0,0,1
2024-08-14,AZ,COL,0.5893,1,1,1,10.24,15.0,-4.76,0.5391,1,1,1
2024-08-14,MIN,KC,0.3621,0,0,1,9.96,5.0,4.96,0.0833,0,0,1
2024-08-14,CWS,NYY,0.541,1,0,0,9.67,12.0,-2.33,0.361,0,0,1
2024-08-14,LAA,TOR,0.541,1,0,0,7.99,11.0,-3.01,0.2857,0,0,1
2024-08-14,MIL,LAD,0.5829,1,1,1,10.45,9.0,1.45,0.361,0,0,1
2024-08-14,SF,ATL,0.4875,0,0,1,7.98,15.0,-7.02,0.2857,0,0,1
2024-08-14,SD,PIT,0.4875,0,1,0,10.3,10.0,0.3,0.361,0,1,0
2024-08-14,NYM,OAK,0.5893,1,1,1,9.43,10.0,-0.57,0.5391,1,1,1
2024-08-15,SF,ATL,0.541,1,1,1,7.25,6.0,1.25,0.361,0,1,0
2024-08-15,PHI,WSH,0.5893,1,1,1,8.8,16.0,-7.2,0.5391,1,1,1
2024-08-15,TEX,MIN,0.541,1,0,0,7.72,5.0,2.72,0.361,0,0,1
2024-08-15,BAL,BOS,0.5893,1,1,1,8.33,6.0,2.33,0.4483,0,1,0
2024-08-15,MIL,LAD,0.5426,1,1,1,7.07,10.0,-2.93,0.2927,0,1,0
2024-08-15,NYM,OAK,0.5829,1,0,0,8.66,13.0,-4.34,0.4483,0,0,1
2024-08-15,DET,SEA,0.407,0,1,0,8.39,3.0,5.39,0.2105,0,0,1
2024-08-16,BAL,BOS,0.5893,1,0,0,8.36,22.0,-13.64,0.4483,0,0,1
2024-08-16,MIL,CLE,0.5829,1,1,1,9.25,8.0,1.25,0.5391,1,1,1
2024-08-16,HOU,CWS,0.5829,1,0,0,8.08,9.0,-0.92,0.361,0,0,1
2024-08-16,TEX,MIN,0.5426,1,0,0,9.19,7.0,2.19,0.361,0,0,1
2024-08-16,NYM,MIA,1.0,1,1,1,8.59,10.0,-1.41,0.6483,1,1,1
2024-08-16,LAA,ATL,0.3621,0,1,0,7.03,5.0,2.03,0.2105,0,0,1
2024-08-16,TB,AZ,0.5829,1,1,1,7.85,9.0,-1.15,0.361,0,0,1
2024-08-16,DET,NYY,0.4875,0,0,1,8.26,3.0,5.26,0.2105,0,0,1
2024-08-16,PHI,WSH,0.7255,1,1,1,9.67,5.0,4.67,0.5187,1,0,0
2024-08-16,PIT,SEA,0.5426,1,1,1,9.58,8.0,1.58,0.2222,0,1,0
2024-08-16,CIN,KC,0.5829,1,0,0,7.56,8.0,-0.44,0.361,0,0,1
2024-08-16,CHC,TOR,0.4875,0,1,0,9.44,11.0,-1.56,0.361,0,0,1
2024-08-16,STL,LAD,0.541,1,0,0,11.78,13.0,-1.22,0.361,0,0,1
2024-08-16,COL,SD,0.407,0,1,0,12.7,10.0,2.7,0.361,0,1,0
2024-08-17,HOU,CWS,0.7255,1,1,1,8.26,7.0,1.26,0.4483,0,1,0
2024-08-17,OAK,SF,0.5829,1,1,1,6.93,2.0,4.93,0.361,0,1,0
2024-08-17,TEX,MIN,0.5829,1,0,0,8.22,7.0,1.22,0.361,0,0,1
2024-08-17,MIL,CLE,0.541,1,1,1,8.14,3.0,5.14,0.361,0,0,1
2024-08-17,STL,LAD,0.5829,1,1,1,9.98,7.0,2.98,0.361,0,1,0
2024-08-17,COL,SD,0.5829,1,0,0,9.43,11.0,-1.57,0.361,0,0,1
2024-08-17,LAA,ATL,0.407,0,0,1,7.86,14.0,-6.14,0.361,0,0,1
2024-08-17,BAL,BOS,0.5829,1,0,0,9.74,6.0,3.74,0.361,0,0,1
2024-08-17,CIN,KC,0.541,1,0,0,9.13,14.0,-4.87,0.361,0,0,1
2024-08-17,PIT,SEA,0.541,1,1,1,8.82,9.0,-0.18,0.2857,0,1,0
2024-08-17,NYM,MIA,0.5893,1,1,1,8.64,4.0,4.64,0.5391,1,1,1
2024-08-17,TB,AZ,0.5426,1,1,1,8.12,7.0,1.12,0.361,0,1,0
2024-08-17,CHC,TOR,0.5829,1,1,1,7.93,5.0,2.93,0.5391,1,0,0
2024-08-17,DET,NYY,0.4875,0,1,0,9.95,4.0,5.95,0.2105,0,1,0
2024-08-17,PHI,WSH,0.5829,1,1,1,8.28,6.0,2.28,0.4483,0,1,0
2024-08-18,MIL,CLE,0.5829,1,1,1,9.51,2.0,7.51,0.361,0,1,0
2024-08-18,OAK,SF,0.4875,0,0,1,8.35,6.0,2.35,0.2857,0,0,1
2024-08-18,COL,SD,0.4915,0,1,0,11.9,5.0,6.9,0.361,0,0,1
2024-08-18,LAA,ATL,0.541,1,0,0,7.17,4.0,3.17,0.2105,0,0,1
2024-08-18,DET,NYY,0.5829,1,1,1,8.77,5.0,3.77,0.361,0,0,1
2024-08-18,TEX,MIN,0.407,0,1,0,9.92,11.0,-1.08,0.28,0,0,1
2024-08-18,CHC,TOR,0.5426,1,0,0,6.99,1.0,5.99,0.4082,0,0,1
2024-08-18,STL,LAD,0.5829,1,0,0,9.24,3.0,6.24,0.4082,0,0,1
2024-08-18,HOU,CWS,0.7255,1,1,1,10.06,2.0,8.06,0.4483,0,1,0
2024-08-18,TB,AZ,0.5829,1,1,1,7.88,15.0,-7.12,0.361,0,0,1
2024-08-18,CIN,KC,0.4875,0,0,1,7.8,9.0,-1.2,0.361,0,0,1
2024-08-18,PHI,WSH,0.407,0,0,1,10.08,10.0,0.08,0.2105,0,0,1
2024-08-18,PIT,SEA,0.4915,0,0,1,8.47,13.0,-4.53,0.0833,0,0,1
2024-08-18,BAL,BOS,0.5829,1,1,1,9.52,6.0,3.52,0.4483,0,1,0
2024-08-18,NYM,MIA,0.5829,1,0,0,8.55,5.0,3.55,0.4082,0,0,1
2024-08-19,LAD,SEA,0.5829,1,1,1,7.01,3.0,4.01,0.361,0,1,0
2024-08-19,SF,CWS,0.5829,1,1,1,8.66,8.0,0.66,0.4483,0,1,0
2024-08-19,SD,MIN,0.5829,1,1,1,9.66,8.0,1.66,0.4082,0,1,0
2024-08-19,OAK,TB,0.3621,0,1,0,9.88,3.0,6.88,0.2105,0,1,0
2024-08-19,KC,LAA,0.5829,1,1,1,8.23,8.0,0.23,0.4483,0,1,0
2024-08-19,HOU,BOS,0.5829,1,1,1,8.11,9.0,-0.89,0.4082,0,0,1
2024-08-19,TEX,PIT,0.4875,0,1,0,8.0,7.0,1.0,0.361,0,0,1
2024-08-19,NYM,BAL,0.5829,1,1,1,9.4,7.0,2.4,0.4082,0,0,1
2024-08-19,TOR,CIN,0.5829,1,0,0,8.2,9.0,-0.8,0.361,0,0,1
2024-08-19,MIA,AZ,0.3621,0,0,1,10.12,15.0,-4.88,0.2105,0,0,1
2024-08-20,SF,CWS,0.541,1,1,1,7.67,5.0,2.67,0.361,0,1,0
2024-08-20,SD,MIN,0.4875,0,1,0,9.27,12.0,-2.73,0.2222,0,1,0
2024-08-20,OAK,TB,0.3621,0,0,1,9.42,1.0,8.42,0.2857,0,0,1
2024-08-20,STL,MIL,0.5426,1,0,0,8.43,5.0,3.43,0.361,0,0,1
2024-08-20,HOU,BOS,0.5893,1,0,0,7.54,11.0,-3.46,0.4082,0,0,1
2024-08-20,TEX,PIT,0.5829,1,0,0,8.11,4.0,4.11,0.4483,0,0,1
2024-08-20,CHC,DET,0.5426,1,1,1,7.59,4.0,3.59,0.361,0,1,0
2024-08-20,KC,LAA,0.7255,1,0,0,7.03,14.0,-6.97,0.361,0,0,1
2024-08-20,ATL,PHI,0.5829,1,1,1,8.38,4.0,4.38,0.361,0,1,0
2024-08-20,LAD,SEA,0.4915,0,1,0,9.01,9.0,0.01,0.28,0,1,0
2024-08-20,TOR,CIN,0.5829,1,1,1,8.5,13.0,-4.5,0.5391,1,1,1
2024-08-20,NYY,CLE,0.541,1,0,0,7.83,14.0,-6.17,0.2857,0,0,1
2024-08-20,WSH,COL,0.5829,1,0,0,9.37,4.0,5.37,0.5391,1,0,0
2024-08-20,MIA,AZ,0.4915,0,0,1,9.05,4.0,5.05,0.361,0,0,1
2024-08-20,NYM,BAL,0.5829,1,0,0,9.29,14.0,-4.71,0.361,0,0,1
2024-08-21,NYY,CLE,0.7255,1,1,1,8.23,9.0,-0.77,0.4483,0,1,0
2024-08-21,KC,LAA,0.5829,1,1,1,9.2,3.0,6.2,0.5391,1,1,1
2024-08-21,OAK,TB,0.541,1,0,0,8.97,6.0,2.97,0.361,0,0,1
2024-08-21,LAD,SEA,0.7255,1,1,1,7.06,12.0,-4.94,0.361,0,1,0
2024-08-21,CHC,DET,0.5829,1,0,0,7.79,10.0,-2.21,0.4483,0,0,1
2024-08-21,STL,MIL,0.5,1,1,1,8.68,16.0,-7.32,0.2857,0,1,0
2024-08-21,ATL,PHI,0.5829,1,0,0,8.72,5.0,3.72,0.361,0,0,1
2024-08-21,TOR,CIN,0.4875,0,0,1,8.27,18.0,-9.73,0.4483,0,0,1
2024-08-21,MIA,AZ,0.4875,0,0,1,10.4,18.0,-7.6,0.361,0,0,1
2024-08-21,WSH,COL,0.5893,1,1,1,9.49,7.0,2.49,0.5391,1,1,1
2024-08-21,SF,CWS,0.5829,1,0,0,6.6,8.0,-1.4,0.361,0,0,1
2024-08-21,TEX,PIT,0.5893,1,1,1,8.86,1.0,7.86,0.5391,1,0,0
2024-08-21,HOU,BOS,0.5829,1,0,0,10.16,5.0,5.16,0.361,0,0,1
2024-08-21,NYM,BAL,0.5829,1,1,1,9.21,7.0,2.21,0.4082,0,0,1
2024-08-21,SD,MIN,0.4875,0,0,1,9.81,15.0,-5.19,0.361,0,0,1
2024-08-22,STL,MIL,0.5829,1,1,1,9.12,3.0,6.12,0.361,0,1,0
2024-08-22,TOR,LAA,0.5829,1,1,1,9.21,8.0,1.21,0.4082,0,1,0
2024-08-22,PIT,CIN,0.5829,1,1,1,6.22,7.0,-0.78,0.361,0,1,0
2024-08-22,OAK,TB,0.4915,0,1,0,9.76,4.0,5.76,0.2105,0,1,0
2024-08-22,CHC,DET,0.541,1,1,1,7.0,12.0,-5.0,0.361,0,1,0
2024-08-22,SD,NYM,0.4915,0,0,1,8.5,11.0,-2.5,0.361,0,0,1
2024-08-22,ATL,PHI,0.5893,1,1,1,7.66,5.0,2.66,0.4082,0,0,1
2024-08-22,WSH,COL,0.5829,1,1,1,9.49,11.0,-1.51,0.361,0,1,0
2024-08-22,BAL,HOU,0.5829,1,0,0,9.19,6.0,3.19,0.4483,0,0,1
2024-08-22,NYY,CLE,0.5829,1,1,1,8.81,6.0,2.81,0.5391,1,1,1
2024-08-23,MIN,STL,0.407,0,0,1,8.59,7.0,1.59,0.361,0,0,1
2024-08-23,ATL,WSH,0.7255,1,1,1,6.89,5.0,1.89,0.5391,1,0,0
2024-08-23,KC,PHI,0.5829,1,1,1,9.94,11.0,-1.06,0.4082,0,1,0
2024-08-23,LAD,TB,0.4875,0,1,0,11.92,10.0,1.92,0.2105,0,1,0
2024-08-23,CWS,DET,0.407,0,0,1,9.48,7.0,2.48,0.2105,0,0,1
2024-08-23,OAK,MIL,0.5426,1,0,0,9.1,14.0,-4.9,0.361,0,0,1
2024-08-23,SEA,SF,0.5893,1,1,1,6.26,11.0,-4.74,0.4082,0,0,1
2024-08-23,MIA,CHC,0.407,0,0,1,10.16,9.0,1.16,0.2105,0,0,1
2024-08-23,CLE,TEX,0.5829,1,0,0,7.42,8.0,-0.58,0.4082,0,0,1
2024-08-23,SD,NYM,0.5829,1,1,1,8.73,7.0,1.73,0.361,0,1,0
2024-08-23,TOR,LAA,0.541,1,1,1,8.2,9.0,-0.8,0.5391,1,0,0
2024-08-23,NYY,COL,0.7255,1,1,1,8.87,3.0,5.87,0.5391,1,1,1
2024-08-23,BAL,HOU,0.541,1,1,1,9.15,12.0,-2.85,0.2927,0,1,0
2024-08-23,PIT,CIN,0.4915,0,1,0,7.85,11.0,-3.15,0.361,0,0,1
2024-08-23,BOS,AZ,0.541,1,0,0,10.45,14.0,-3.55,0.361,0,0,1
2024-08-24,LAD,TB,0.541,1,0,0,10.21,17.0,-6.79,0.361,0,0,1
2024-08-24,SD,NYM,0.4875,0,0,1,7.87,8.0,-0.13,0.361,0,0,1
2024-08-24,ATL,WSH,0.5829,1,1,1,9.24,6.0,3.24,0.4082,0,1,0
2024-08-24,CWS,DET,0.541,1,0,0,6.48,17.0,-10.52,0.2105,0,0,1
2024-08-24,KC,PHI,0.5829,1,0,0,8.1,13.0,-4.9,0.361,0,0,1
2024-08-24,MIN,STL,0.5829,1,1,1,8.29,6.0,2.29,0.361,0,1,0
2024-08-24,PIT,CIN,0.5829,1,0,0,11.7,12.0,-0.3,0.28,0,0,1
2024-08-24,MIA,CHC,0.4875,0,0,1,7.82,16.0,-8.18,0.2857,0,0,1
2024-08-24,SEA,SF,0.5829,1,0,0,7.3,7.0,0.3,0.361,0,0,1
2024-08-24,CLE,TEX,0.5893,1,1,1,7.67,18.0,-10.33,0.5391,1,1,1
2024-08-24,OAK,MIL,0.407,0,0,1,9.81,14.0,-4.19,0.2222,0,0,1
2024-08-24,BAL,HOU,0.5829,1,1,1,7.63,5.0,2.63,0.2927,0,0,1
2024-08-24,TOR,LAA,0.5426,1,1,1,7.91,4.0,3.91,0.5391,1,1,1
2024-08-24,NYY,COL,0.5893,1,0,0,10.3,11.0,-0.7,0.361,0,0,1
2024-08-24,BOS,AZ,0.5829,1,0,0,9.64,5.0,4.64,0.4483,0,0,1
2024-08-25,CWS,DET,0.4875,0,0,1,8.0,13.0,-5.0,0.361,0,0,1
2024-08-25,KC,PHI,0.5829,1,0,0,8.93,14.0,-5.07,0.361,0,0,1
2024-08-25,MIN,STL,0.3529,0,0,1,9.1,5.0,4.1,0.2105,0,0,1
2024-08-25,MIA,CHC,0.4875,0,1,0,9.06,9.0,0.06,0.2105,0,1,0
2024-08-25,CLE,TEX,0.5829,1,1,1,6.59,6.0,0.59,0.4483,0,1,0
2024-08-25,TOR,LAA,0.541,1,1,1,7.93,10.0,-2.07,0.361,0,1,0
2024-08-25,NYY,COL,0.5893,1,1,1,8.94,13.0,-4.06,0.4082,0,1,0
2024-08-25,BOS,AZ,0.5829,1,0,0,8.8,12.0,-3.2,0.4483,0,0,1
2024-08-25,ATL,WSH,0.7255,1,0,0,7.27,6.0,1.27,0.5391,1,0,0
2024-08-25,SEA,SF,0.7255,1,1,1,6.89,7.0,-0.11,0.4483,0,0,1
2024-08-25,OAK,MIL,0.541,1,1,1,8.66,7.0,1.66,0.361,0,0,1
2024-08-25,LAD,TB,0.541,1,1,1,9.25,4.0,5.25,0.5391,1,1,1
2024-08-25,BAL,HOU,0.5829,1,0,0,8.53,9.0,-0.47,0.361,0,0,1
2024-08-25,PIT,CIN,0.5829,1,1,1,7.12,7.0,0.12,0.361,0,0,1
2024-08-25,SD,NYM,0.4915,0,1,0,9.31,5.0,4.31,0.361,0,0,1
2024-08-26,MIN,ATL,0.4915,0,0,1,7.98,16.0,-8.02,0.2857,0,0,1
2024-08-26,STL,SD,0.5829,1,0,0,9.63,11.0,-1.37,0.4082,0,0,1
